,category,lat,long,name
1335,library,42.70831536873854,-73.21448969474572,Sterling and Francine Clark Art Institute Library
1336,library,41.708644,-70.764548,Hayden Library
1337,library,42.12541491712931,-71.0440322137069,Avon Public Library
1338,library,42.101977227524756,-72.31896374545319,Monson Free Library
1339,library,42.5206454908415,-70.90054547282678,Salem Athenaeum
1340,library,42.29849783353641,-71.43500684809986,Henry Whittemore Library (Framingham State University)
1341,library,42.21575525532255,-70.96498381095046,Tufts Library
1342,library,42.24062362690719,-71.11480527715251,Levin Library
1343,library,42.351054,-71.107884,Mugar Library 4th Floor
1344,library,42.377045,-71.115056,MCB Library
1345,library,42.292729623991185,-71.26407196561169,Olin College Library
1346,library,42.34187539000284,-71.19303571793269,Boston College Law Library
1347,library,42.388038051648564,-71.2199307102548,Bentley Library
1348,library,42.40628833069915,-71.11899161153605,"Tisch Library, Tufts University"
1349,library,42.32755262,-71.08261853,Gordon-Conwell Center for Urban Ministerial Education (CUME)
1350,library,42.35791757601003,-71.06056387787494,Mildred F. Sawyer Library
1351,library,42.32553964436373,-72.53217967010966,Harold F. Johnson Library
1352,library,42.32948874473039,-71.09609793833198,RCC Library
1353,library,42.58814339411039,-70.81916060034904,Jenks Library
1354,library,42.2573579112007,-72.57528176922374,Mount Holyoke College Library
1355,library,42.27412678505088,-71.80603747880821,WPI Gordon Library
1356,library,41.62905845886124,-71.00680209442088,UMass Dartmouth Library
1357,library,42.35127440673917,-71.10765890688519,PAL Study Lounge
1358,library,42.593630910364006,-71.98444201332536,LaChance Library @ MWCC
1359,library,42.336832,-71.105194,Childrens Hospital Boston Library
1360,library,42.339306338713854,-71.09061674700419,Law Library
1361,library,41.72133850101621,-71.12003830886103,Bristol Community College Library
1362,library,42.374176720207274,-71.11732782103196,Harvard University
1363,library,42.351226515989175,-71.13157106673563,Salsa Y Control Dance Studio
1364,library,42.29384853301204,-71.30307837132631,Wellesley College Science Center
1365,library,42.34023640161863,-71.08801608815111,Dodge Hall
1366,library,42.38745196394688,-71.22062420208341,Bentley University
1367,library,42.31419624863025,-71.03814912785228,University of Massachusetts
1368,library,42.35105821605905,-71.10691027545624,Boston University School Of Law (BU Law Tower)
1369,library,42.284591,-71.601081,"Horizon Info Services, LLC"
1370,library,42.52993226654431,-70.90607467000044,Cabot Heritage Corporation
1371,library,42.50308258465038,-70.89138291945848,Ellison Campus Center
1372,library,42.71166810795725,-73.2028920665548,Goodrich Hall
1373,library,42.36575273742144,-71.26003818108013,Shapiro Campus Center
1374,library,42.3417611,-71.1064572,Wheelock College
1375,library,42.3208054,-71.15644859999999,Pine Manor College
1376,library,42.23738367586299,-71.80815653595005,College of the Holy Cross
1377,library,42.130563966153574,-72.79328358879216,Westfield State University
1378,library,42.29815431128954,-71.26600350717955,Babson College
1379,school,42.2304580473985,-71.42933061303378,Mass Firearms School
1380,school,42.29162266634238,-71.34614504837658,Walnut Hill School for the Arts
1381,school,42.256202037293214,-71.78762366811006,Grafton Street School
1382,school,42.344797174091234,-71.12393114874081,Edward Devotion School
1383,school,42.24276060727308,-71.76066714755558,Roosevelt School
1384,school,42.42681658689979,-71.07950545825416,Beebe School
1385,school,42.3845779,-71.0719554,Computer Systems Institute
1386,school,42.11773669310297,-72.61046389919073,German Gerena School
1387,school,42.175806756822986,-72.48761478406836,Chapin Street School
1388,school,42.387498211288374,-71.13313536681555,Cambridge Montessori School
1389,school,42.59586184303718,-71.08837750624703,J T Hood School
1390,school,42.647570203733,-71.34987389597217,Pawtucketville Memorial Elementary School
1391,school,42.43125729768452,-71.05008146407023,Salemwood School
1392,school,42.69667628981908,-71.0167037187558,Spofford Pond School And Pond
1393,school,42.00259916666667,-71.2446,Mansfield Children Center
1394,school,42.40655308898105,-71.12668153605291,West Somerville Neighborhood School
1395,school,42.30770271167981,-71.13803103517404,Dexter School
1396,school,42.28379560939676,-71.69355401352901,Floral Street School
1397,school,41.734841,-70.050384,The Laurel School
1398,school,42.322755030919566,-71.32500067066493,The Rivers School
1399,school,42.47343623534969,-70.96791203990719,Sewell-Anderson
1400,school,42.35084369494114,-71.05828724665056,LSI Boston
1401,school,42.33409535425708,-71.05080908559928,UP Academy
1402,school,42.464320092165664,-71.17739201678603,Reeves School
1403,school,42.455713496201085,-71.3569039106369,The Dromgoole Center For Admission
1404,school,42.29288943760218,-71.06605325421175,The Epiphany School
1405,school,42.43232248822261,-71.45324590571231,smARTroom
1406,school,42.5261945,-71.13985029999999,Porter and Chester Institute of Woburn
1407,school,42.34858996012108,-71.08568785267752,Boston Architectural College
1408,school,42.38560418067294,-71.09849207363136,Cummings School
1409,school,42.25617415042034,-71.64979893406239,Mill Pond School
1410,school,42.365909293467844,-71.03453917995685,Samuel Adams School
1411,school,42.3232483509906,-71.16139048715824,Baldwin School
1412,school,42.1031999826582,-70.99600596569091,Ashfield Middle School
1413,school,42.26953972435733,-71.00617504022622,Beachwood Knoll School
1414,school,42.12625547885829,-72.48391433378843,Sabis International Charter School
1415,school,42.307183958465856,-71.13150095423407,Showa Women's Institute
1416,school,42.304911984769774,-71.29678503408722,Sprague School
1417,school,42.339896602257376,-71.07650431866023,United South End Settlements
1418,school,42.36308,-71.18506,Advances Learning Center
1419,school,42.47501741356787,-71.34879525963542,The Fenn School
1420,school,42.42411323832279,-71.15449936346309,Bishop School
1421,school,42.241693,-71.754441,Raices Latin Dance Studio
1422,school,42.3357,-71.0298,South Boston Catholic Academy
1423,school,42.18660354940282,-70.99338916907432,Liberty School
1424,school,42.35505627616191,-71.18393632692168,Underwood School
1425,school,42.302947557555015,-71.1577526303296,Edith C. Baker School
1426,school,42.65614621348231,-71.2481737283527,Melmark New England
1427,school,42.296126589863015,-71.49968042078201,New England Center For Children
1428,school,42.29421774170249,-71.04956547258797,Murphy School
1429,school,42.08334965251827,-72.54871658598056,Washington St School
1430,school,42.420105203697204,-71.23763196874933,Cotting School
1431,school,42.027073245791954,-70.95571614223084,East Bridgewater Jr/Sr High School
1432,school,42.39713288421165,-71.09609241235353,Arthur D. Healey School
1433,school,42.15645781790609,-70.88135590540318,South Shore Charter Public School
1434,school,42.149245076832266,-71.2129840812258,League School of Greater Boston
1435,school,42.20622634887695,-72.60946655273438,Holyoke public schools central office (Holyoke Public Schools - Main Office)
1436,school,42.33779835296534,-71.0521936485543,James F. Condon School
1437,school,42.358583113542196,-71.21883499013552,The Fessenden School
1438,school,42.438688342200194,-71.24450077912338,Bridge School
1439,school,42.08145510006603,-71.23028290845403,The Sage School
1440,school,42.17740887936068,-72.64019992405021,Maurice donahue school
1441,school,42.569543766816786,-71.12075592421566,E Ethel Little School
1442,school,42.3389574331192,-71.07743810190067,Hurley School
1443,school,42.29217135085989,-71.71328447319628,Walter J. Paton School
1444,school,42.525634759618015,-71.34970888484531,Carlisle Public School
1445,school,42.76922437620719,-71.10195638533564,Silver Hill Horace Mann Charter School
1446,school,42.17970773985176,-71.05323055265202,Boston Higashi School
1447,school,42.35972098112349,-71.05599000058972,EC Boston
1448,school,42.35064271172243,-71.11584938947186,"CELOP (Center for English Language and Orientation Programs), Boston University"
1449,school,42.38315243700767,-71.0875998985254,Capuano Early Childhood Center
1450,school,42.55631080482625,-70.8574090789432,Cove School
1451,school,42.710027,-71.167387,Notre Dame High School
1452,school,42.351800629909505,-71.20853497761121,Boston Ballet School
1453,school,42.55383102414922,-70.84269761505831,Endicott College
1454,school,42.37753858789778,-71.18354761651939,Lowell School
1455,school,42.53916268662981,-71.03276901714568,Lynnfield High School
1456,school,42.56466684352464,-70.88090784478014,Beverly High School
1457,school,42.708168087720736,-71.08667140974048,Brooks School
1458,school,42.45968506431415,-70.95579160578431,Lynn Technical High School
1459,school,42.07287898028768,-71.33235436488071,King Philip High School
1460,school,42.251292409954935,-71.82317894664932,Clark University
1461,school,42.21410659140946,-71.19516234860811,Xaverian Brothers High School
1462,school,42.2713460532943,-71.39864118536596,Woodrow Wilson Elementary School
1463,school,42.329511758726845,-71.9198345540575,Anna Maria College
1464,school,42.42775986154403,-71.07395089970144,Salter School
1465,school,42.157120587169736,-72.58135138754596,First Central Baptist Church
1466,school,42.358147516312506,-71.095050573349,Massachusetts Institute of Technology (MIT)
1467,school,42.23830296609534,-71.11461798811142,Curry College
1468,school,42.108755549217705,-72.57931255458396,Springfield Technical Community College
1469,school,42.3523,-71.06573,Emerson College
1470,school,42.07655996011667,-70.988669,Massasoit Community College
1471,school,42.59684389351675,-70.99162325263023,The Goddard School
1472,school,42.368648,-71.089969,Bright Horizons at Kendall Square
1473,school,42.3103391,-71.3629027,Primrose School of Natick
1474,school,42.4759283,-71.0329838,The Goddard School
1475,school,42.38745196394688,-71.22062420208341,Bentley University
1476,school,42.332604827673144,-71.1288052398891,Brookline High School
1477,school,41.742212790779405,-71.14922355245808,Somerset Berkley Regional High School
1478,school,42.14313986451929,-71.77274046381702,sutton high school
1479,school,42.05024740584836,-71.61850396179625,Uxbridge High School
1480,school,42.74415334823368,-70.91885931596453,Triton Regional High School
1481,school,42.293218768342896,-71.05324585465122,Neighborhood House Charter School
1482,school,42.55411869736689,-71.10498545762042,Reading Memorial High School
1483,school,42.495782804229485,-71.19731469106303,Burlington High School
1484,school,42.602309606607356,-71.24209926634207,Tewksbury Memorial High School
1485,school,41.27323287319743,-70.09919628604312,Nantucket High School
1486,school,42.14962437698211,-71.5349109789776,Milford High School
1487,school,42.37107926156323,-71.13522270248833,Buckingham Browne and Nichols
1488,school,42.31635667169056,-71.08379888410745,Boston Latin Academy
1489,school,42.21737834848606,-71.21608257293701,Westwood High School
1490,school,42.5823029210365,-70.931636784213,Danvers High School
1491,school,42.48296689720622,-71.14420465551642,Woburn Memorial High School
1492,school,41.418007078117576,-70.59564503404462,Martha's Vineyard Regional High School
1493,school,42.34885515629092,-71.14477872848511,Brighton High School
1494,school,42.259359826505715,-71.18601911190254,Noble & Greenough School
1495,school,42.121199851516714,-72.6390500266617,West Springfield High School
1496,school,42.16211262060817,-71.04408051714064,Randolph High School
1497,school,42.53288225877079,-71.7774782776016,Leominster High School
1498,school,41.65209793488384,-70.28532637616311,Sturgis Public Charter School
1499,school,42.47872705110624,-70.91901231596658,Swampscott High School
1500,school,42.314199295573786,-71.18680502874206,Newton South High School
1501,school,42.37984636351359,-72.5125940571705,Amherst Regional High School
1502,school,42.25637039467767,-71.07106667768508,Milton Academy
1503,school,42.380187155638644,-70.97910920247497,Winthrop High School
1504,school,42.148058173302125,-71.00688895570316,Holbrook High School
1505,school,42.69087730854731,-71.14574224340598,Lawrence High School
1506,school,42.63428043434515,-71.91374416109399,Cushing Academy
1507,school,42.303442034295976,-71.74469442677729,Shrewsbury High School
1508,school,42.20539044266165,-71.0197334215345,Braintree High School
1509,school,42.2178897497474,-71.51951036462818,Hopkinton High School
1510,school,42.30932773603776,-71.52956112511409,St. Mark's School
1511,school,42.597134167305136,-71.72024339715308,Lunenburg High School
1512,school,42.2086532029433,-71.00556559922082,Thayer Academy
1513,school,42.12540028553865,-71.04403776855324,Avon Middle-High School
1514,school,42.578044297042446,-70.99588562242367,North Shore Technical High School
1515,school,42.11419564677359,-71.17690467017104,Sharon High School
1516,school,41.85946738974226,-69.96806992298959,Nauset Regional High School
1517,school,42.34521657308599,-71.2077455513282,Newton North High School
1518,school,42.16273499507179,-71.14501116462378,Canton High School
1519,school,42.269352167292006,-71.20552365072378,St. Sebastian's
1520,school,41.882238145932774,-70.61705818224954,Plymouth South High School
1521,school,41.593998267808026,-70.97923690298367,Dartmouth High School
1522,school,42.43029798083147,-71.12563128490287,Medford High School
1523,school,42.6663229834794,-71.32831797028648,Parker Ave School
1524,school,41.70896368868172,-70.76746951864264,Tabor Academy
1525,school,42.3397469292233,-71.30442347488692,Weston High School
1526,school,42.3177411412999,-71.16451774078372,Beaver Country Day School
1527,school,42.15479635508707,-71.43852575996864,Medway High School
1528,school,42.53989309352726,-70.91669970655212,Bishop Fenwick High School
1529,school,42.18197043892053,-70.94452488110224,Weymouth High School
1530,school,42.39460724592421,-71.23054975216027,Waltham High School
1531,school,42.65744804824994,-71.153923271168,Andover High School
1532,school,42.49339684725763,-70.8702278137207,Marblehead High School
1533,school,42.71266294950571,-71.1716562752955,Central Catholic High School
1534,school,41.69024370176097,-70.93651894264556,Greater New Bedford Regional Vocational Technical High School
1535,school,41.654347947089946,-70.32120398086653,Barnstable High School
1536,school,42.16316251790211,-71.61576305810111,Blackstone Valley High School
1537,school,42.4431313076213,-71.23287717223315,Lexington High School
1538,school,41.676581026972,-70.19441242615311,Dennis Yarmouth Regional High School
1539,school,42.19998896670812,-72.62245382798241,Holyoke High School
1540,school,42.05439475913349,-71.11126403681287,Oliver Ames High School
1541,school,42.2329987394106,-70.80911798619965,Cohasset High School
1542,school,42.590416284452225,-70.97648552894177,Essex agricultural high school
1543,school,42.627915455279485,-70.97385022985672,Masconomet Regional High School
1544,school,42.16291238269591,-71.35823556543258,Millis high school
1545,school,41.99040122586476,-70.99219830358739,Bridgewater Raynham Regional High School
1546,school,42.32553459611003,-72.6513780982571,Northampton High School
1547,school,42.19136747534539,-71.21522334260634,Norwood High School
1548,school,42.497842650417724,-71.36802434921265,Middlesex School
1549,school,42.25289337747322,-71.79026075951505,Worcester Academy - Rader Hall
1550,school,42.26630541344413,-72.41026639938354,Belchertown High School
1551,school,42.27609385194343,-71.36077606462631,Natick High School
1552,school,42.14764744979594,-70.86341434389085,South Shore Vo-Tech
1553,school,41.88016610487117,-71.05744817128137,Bristol-Plymouth Regional Technical School
1554,school,42.39755098254566,-71.39926740545626,Lincoln-Sudbury Regional High School
1555,school,42.09496189981788,-71.41071312655768,Franklin High School
1556,school,42.2870496585478,-71.23173894468835,Needham High School
1557,school,42.108221320213524,-70.73957594388487,Marshfield High School
1558,school,42.09460090339479,-71.42172363796966,Tri County Regional Vocational Technical High School
1559,school,42.401232974249396,-72.11532317415518,Quabbin Regional Middle/High School
1560,school,42.35697623714272,-71.06153652385908,Suffolk University Law School
1561,school,42.24581045815331,-71.16116420996003,Dedham High School
1562,school,42.169838,-71.109993,Canton KinderCare
1563,school,42.302593,-71.216286,Needham Knowledge Beginnings
1564,school,42.291481,-71.234734,Needham Heights KinderCare
1565,school,42.368814648711556,-71.56582027092774,Assabet Valley Regional Technical School
1566,school,42.30407226376628,-71.53266787584896,Fay School
1567,school,42.1636473252281,-71.23816535480108,Norfolk County Agricultural High School
1568,school,42.2518064238046,-71.08706814079197,Copeland Fieldhouse
1569,school,42.40274173091151,-71.22424028663819,Northeast Elementary School
1570,school,41.67353230922917,-70.2462435160059,M. E. Small Elementary
1571,school,42.45359005754731,-71.34610445418323,Alcott Elementary
1572,school,42.27936582203788,-71.20854886806889,Broadmeadow Elementary School
1573,school,42.44540164789715,-71.1983647513945,Harrington School
1574,school,42.06612916558643,-72.41215526863839,Green Meadows
1575,school,42.26746307525879,-71.10438776891482,James E Chittick School
1576,school,42.32642008102862,-71.23253947222251,Angier Elementary School
1577,school,42.429231421372904,-71.16725044117078,Stratton Elementary School
1578,school,42.40479077276236,-71.24978613907491,MacArthur Elementary School
1579,school,42.363015069588954,-71.10824661726502,Amigos School
1580,school,42.17152853435355,-72.46347752200234,Veterans Park Elementary
1581,school,42.15855805315449,-71.54148952586932,Woodland Elementary
1582,school,42.37892277869895,-71.21806831497737,Fitzgerald Elementary School
1583,school,41.650517034609,-70.31609481145763,Hyannis West Elementary School
1584,school,42.641064547650174,-71.17778653503092,Sanborn Elementary
1585,school,42.11415404834685,-72.09542501596682,Burgess Elementary School
1586,school,42.304593934941124,-71.70224427939058,Spring Street Elementary School
1587,school,42.4114569602508,-71.13841398809627,Thompson Elementary School
1588,school,42.192935988827344,-71.22179915769834,The Willett Early Childhood Center
1589,school,42.40130391333066,-71.10192890241191,Columbus Elementary School
1590,school,42.38933066203608,-71.11571752312169,John F Kennedy Elementary School
1591,school,42.45019,-71.174513,Vinson-Owen Elementary School
1592,school,42.386224001458565,-71.08384788806997,Prospect Hill Academy
1593,school,42.30812700669854,-71.06107781395764,Mather Elementary
1594,school,42.42346217329281,-71.21876784643433,Bowman Elementary School
1595,school,41.89327405456614,-70.71118883043124,Federal Furnace Elementary School
1596,school,42.223432220980726,-71.81542383932269,Pakachoag Elementary School
1597,school,42.349484113899045,-71.82630611326235,Dr. Leroy E. Mayo Elementary School
1598,school,42.64182093091986,-71.24706469643696,Loella F. Dewing Elementary School
1599,school,42.369129258967924,-71.15344933193589,Atrium School
1600,school,41.63803175062909,-70.62118567473269,North Falmouth Elementary School
1601,school,42.043841804516475,-70.8215850716548,Bryantville Elementary
1602,school,42.500191235017006,-71.2149100788402,Francis Wyman School
1603,school,42.46850014352228,-70.91655189606388,Hadley Elementaty
1604,school,42.3409522598185,-71.17796058707165,John Ward Elementary School
1605,school,42.246082322505124,-71.81702876248376,canterbury st school
1606,school,42.29184995141733,-71.38504028320312,Brown Elementary School
1607,school,42.369031017873915,-71.16794666753798,Hosmer School
1608,school,42.39238015661989,-71.17228064897084,Roger Wellington Elementary School
1609,school,42.166366691541164,-72.58873841267678,Anna Barry Elementary School
1610,school,42.130672288539536,-70.9728075698008,Woodsdale Elementary
1611,school,42.339723223051806,-71.11625433480492,Lawrence School
1612,school,42.175745051501,-71.14368245450123,John F Kennedy Elementary
1613,school,42.12539979663096,-71.0440486191238,Ralph D Butler Elementary
1614,school,42.34239416283233,-71.24986642353882,Williams School
1615,school,42.097425094606265,-70.78041974144809,North Pembroke Elementary School
1616,school,42.41259199313369,-71.17609731969377,Brackett Elementary School
1617,school,42.35659422614397,-71.11251161712379,Morse Elementary School
1618,school,42.53627816098945,-71.76509494511663,Northwest Elementary School
1619,school,42.2657101090533,-71.74807143256267,Coolidge Elementary School
1620,school,42.85497344281517,-70.86641500062537,SES
1621,school,42.596461371609216,-71.01517725096066,Howe Manning
1622,school,42.30622892923257,-71.24043755328749,John Eliot School
1623,school,41.75725943333333,-70.070106,Brewster Elementary
1624,school,42.22476249924812,-72.62634301028214,E N White Elementary School
1625,school,42.40417601190543,-71.14567170074629,Hardy School
1626,school,42.529969747580374,-71.18904754269487,Fox Hill Elementary School
1627,school,42.356539704904804,-71.0716738840057,Park Street School
1628,school,42.48541059118621,-71.1412448267251,Malcom White Elementary School
1629,school,42.775112762382136,-71.09520762336665,Tilton elementary school
1630,school,42.141651101257956,-71.40714145099243,Burke Memorial Elementary School
1631,school,41.7810367981182,-69.99344933754419,Orleans Elementary
1632,school,41.84054873371868,-69.9734906169511,Eastham Elementary
1633,school,42.3416975622661,-71.07178733941622,Blackstone Elementary
1634,school,42.51647743607921,-70.92040935156264,Witchcraft Heights Elementary School
1635,school,42.46664756568639,-71.07063723443335,Roosevelt Elementary School
1636,school,42.26708349196253,-71.19797766208649,The Rashi School
1637,school,42.40177779115362,-71.56460319388037,David Quinn Middle School
1638,school,42.37254987026982,-71.19211801104068,Watertown Middle School
1639,school,42.38028881341291,-71.43450213498721,Ephraim Curtis Middle School
1640,school,42.322387655320895,-71.42643251504703,Walsh Middle School
1641,school,42.29054425926365,-71.38370049120775,Kennedy Middle School
1642,school,42.220438134427035,-72.18830304817911,Quabog Regional Middle Highschool
1643,school,41.67972845540824,-70.93020062201165,Normandin
1644,school,42.685652544648995,-71.1676110114751,Robert Frost School
1645,school,42.38568239344659,-71.1707423980605,Winthrop L Chenery Middle School
1646,school,42.145828527674944,-71.4061499568825,Medway Middle School
1647,school,42.797900960109196,-71.07779616702912,Whittier Middle School
1648,school,41.69462152724617,-69.97055329199972,Chatham Middle School
1649,school,42.069520996825865,-71.23823013077255,Ahern Middle School
1650,school,42.21932701261207,-71.32370158024017,Dover Sherborn Middle School
1651,school,42.054555955691775,-71.91364574121071,Dudley Middle School
1652,school,42.2195735816935,-71.51945454190101,Hopkinton Middle School
1653,school,41.716289,-71.15006,J M Morton Middle School
1654,school,42.450188608132265,-71.13493258434684,McCall Middle School
1655,school,42.258309313884,-71.08306769251928,Pierce Middle School
1656,school,42.31012992064085,-71.19158734815818,Oak Hill Middle School
1657,school,41.88634332076129,-70.61523990162094,Plymouth South Middle School
1658,school,42.18477993971555,-71.13117263413163,Galvin Middle School
1659,school,42.46406284500744,-71.22788710776342,Diamond Middle School
1660,school,42.57109072244565,-71.27193148033817,Marshall Middle School
1661,school,42.21906283240014,-71.22236967086792,Thurston Middle School
1662,school,42.345435527995015,-71.16033587956721,Thomas A Edison Middle School
1663,school,42.07877974139424,-70.95686550875197,Whitman Middle School
1664,school,42.52267892623382,-71.11500676612158,Walter S Parker Middle School
1665,school,41.722653510811895,-70.90802669098777,Ford Middle School
1666,school,42.2712606274504,-71.62839247066233,Gibbons Middle School
1667,school,42.77348884292179,-71.0605604704472,Nettle Middle School
1668,school,42.37892367493407,-71.06753246234987,Clarence R. Edwards Middle School
1669,school,42.48638794458866,-70.95901330657203,Pickering Middle School
1670,school,42.143001198147495,-71.52058848776582,Stacy Middle School
1671,school,42.10894952027374,-71.39664655121385,Sullivan Middle School
1672,school,42.56450044038562,-71.29702634621074,The Learning Experience
1673,school,42.1999657849995,-71.23434935441766,Martha Jones School
1674,school,42.27281319999999,-71.34588579999999,The Tobin School
1675,school,42.387952,-71.188887,The Wonder School
1676,school,42.471351086614355,-70.91744695759547,New Sunrise Preschool
1677,school,42.33817637805697,-71.0705933988452,Pine Village Preschool South End
1678,school,42.58858932629995,-71.78931684373299,Thompson Hall
1679,school,42.21068015087021,-72.60574105148879,Mater Dolorosa
1680,school,42.369857426450096,-71.07091199374571,Hult International Business School
1681,school,42.35597519342263,-71.19913101196289,CATS Academy Boston
1682,school,42.051043185083024,-71.87347903974761,St. Joseph's School
1683,school,42.3913449808407,-71.15398129203798,Fayerweather Street School
1684,school,42.26060398843902,-71.01284981210387,Eastern Nazarene College
1685,school,42.251223865335845,-71.27145744198133,Chickering School
1686,school,42.381538796598385,-71.07461759505561,Kaplan Career Institute - Charlestown
1687,school,42.29569100405948,-71.19386861683078,Mount Ida College
1688,school,42.160438,-70.857258,Good Life Kitchen
1689,school,42.29780594382605,-71.42217278480535,Empire Beauty School
1690,school,42.35466517081414,-71.06269643463747,Empire Beauty School
1691,school,42.61222259950526,-71.28732544819295,The Salter School
1692,school,42.18237762769402,-71.10405120595256,Blue Hills Regional Technical School
1693,school,42.34620733223381,-71.08943946065136,The Boston Conservatory
1694,school,42.342259,-71.14352099999999,Boston International Academy
1695,school,42.352004,-71.125481,Computer Systems Institute (CSI)
1696,school,41.670236023813914,-70.92075767339877,Upsource
1697,school,42.058699263243746,-72.4390015556874,Rediker Software
1698,school,42.57340909727621,-71.99941542519903,Our Lady of the Holy Rosary
1699,school,42.29914209224379,-71.43118000137319,St. Bridget's Church & School
1700,school,42.46349025469046,-70.95175138446403,St Mary's Church
1701,school,42.26075497110158,-71.02051696176726,First Baptist Church Of Wollaston
1702,school,42.645005140335265,-71.30660420090203,Middlesex Community College
1703,school,42.46049378126439,-70.94407137571899,North Shore Community College Lynn
1704,school,42.31418214420586,-71.79500410650405,Quinsigamind Community College
1705,school,42.49826525294414,-71.14058164673928,American Career Institute
1706,school,42.09178608504405,-71.02587401579443,Shirley matta
1707,school,42.216835,-71.412151,Dancing Arts Center
1708,school,42.65503317247485,-71.32502386866705,University of Massachusetts Lowell
1709,school,42.33641554182977,-71.09550937609448,Wentworth Institute of Technology
1710,school,42.38137747475207,-71.10710633555571,Esh Circus Arts
1711,school,42.30088,-71.21335,Goldfish Swim School - Needham
1712,school,42.526392506660954,-71.75978931213204,Monument Square
1713,school,42.28794694928076,-71.78705215530648,The Joy Of Music Program
1714,school,42.349632380420125,-71.09428902937192,Myles Standish Hall
1715,school,42.497829,-71.223906,Goldfish Swim School - Burlington
1716,school,42.46868569702063,-71.13583440850753,Little Flippers Swim School
1717,school,42.5598567,-71.4256287,Goldfish Swim School - Westford
1718,school,42.29516326575983,-71.20007256484632,Russian Math School
1719,school,42.3385081077698,-71.22382497392117,All Newton Music School
1720,school,42.29806148224979,-71.26647651811685,Horn Computer Center
1721,spiritual,42.366255789293916,-71.05438601402193,The Old North Church
1722,spiritual,42.25123882881559,-71.00281466116446,United First Parish Church
1723,spiritual,42.2688466805055,-71.44257424689711,Lakshmi Temple
1724,spiritual,42.3341544377732,-71.11863833524095,Baptiste Power Yoga Brookline Studio
1725,spiritual,42.21319271114812,-71.04061069153695,Archdiocese of Boston
1726,spiritual,42.38951640182378,-71.00727915072873,Madonna Shrine
1727,spiritual,42.36983928900974,-71.10215926983126,Cambridge Insight Meditation Center
1728,spiritual,42.35839307160753,-71.0942331045044,MIT Chapel (Building W15)
1729,spiritual,42.35068381963201,-71.10628673309382,Boston University Marsh Chapel
1730,spiritual,42.37135977793798,-71.08205214646338,BΥΖΑΝΤΙΝΟ
1731,spiritual,42.35355373851266,-71.0748897804368,First Church of Boston
1732,spiritual,42.29914209224379,-71.43118000137319,St. Bridget's Church & School
1733,spiritual,42.33298358448981,-71.10004412107466,Basilica of Our Lady of Perpetual Help
1734,spiritual,42.371327278384726,-71.11566837865035,St Paul Parish
1735,spiritual,42.346909023434534,-71.08953891797587,St. Clement's Eucharistic Shrine
1736,spiritual,42.040333306321656,-71.39448955079574,Mount St. Mary's Abbey
1737,spiritual,41.649522019838116,-70.28657062472645,St. Francis Xavier Church
1738,spiritual,42.365763819892315,-71.1236606616978,HBS Chapel
1739,spiritual,42.347835,-71.22591,Second Church of Newton
1740,spiritual,42.27318480085801,-71.14286974631277,St. Johns Church
1741,spiritual,42.31187666286051,-71.22071788977738,Mary Immaculate Of Lourdes
1742,spiritual,42.40282995680252,-71.13385677337646,Serbian Church
1743,spiritual,42.376428,-71.113675,Swedenborg Chapel
1744,spiritual,42.378142836822654,-71.23408019542694,First Parish Church Waltham
1745,spiritual,42.41844628216458,-71.00110214233429,St. Anthony's Church
1746,spiritual,42.2732212208094,-71.09277556104065,Jubilee Christian Church
1747,spiritual,42.34999722012502,-71.07573249143542,Trinity Church
1748,spiritual,42.36449972390399,-71.05388143815566,St. Leonard's Church
1749,spiritual,42.56671861006465,-70.93423751284188,St Marys Church
1750,spiritual,42.10235828210536,-71.0488001602576,Annunciation Greek Orthodox Church
1751,spiritual,42.3935733419172,-71.12100742902611,Boston Brunch Church
1752,spiritual,42.35680441929575,-71.06205463069843,Park Street Church
1753,spiritual,42.216022,-71.82247,North American Martyr's Church
1754,spiritual,41.75015757384899,-71.15667345104667,St. Louis De France Church
1755,spiritual,42.408283738117476,-71.22842905732163,Our Lady's Church
1756,spiritual,42.7009878732905,-71.12937387998339,St. Michael Church ( No. Andover)
1757,spiritual,42.28397078117788,-71.34479393753911,St. Paul's Episcopal Chuch
1758,spiritual,42.569482773005056,-71.74630891923321,Our Lady of the Lake
1759,spiritual,42.065101811335175,-71.25222284872923,Bethany Congregational Church
1760,spiritual,42.63333705560678,-71.30594433430024,Saint anthony's church
1761,spiritual,42.376674612282486,-71.12273453736834,First Church in Cambridge Cong'l
1762,spiritual,42.312737461338365,-71.08378186166333,Charles Street AME Church
1763,spiritual,42.28210240680178,-71.12279385223438,Sacred Heart Catholic Church
1764,spiritual,42.394670270138725,-71.14159022022776,The Church In Cambridge
1765,spiritual,42.195813249943185,-70.88148843362939,House of Prayer Lutheran Church
1766,spiritual,42.03450090013416,-71.20243474071573,Saint Mary's Church
1767,spiritual,42.44823347,-71.875935,Prince Of Peace Church
1768,spiritual,42.2522087097168,-71.83193969726562,St. Andrew the Apostle Catholic Church
1769,spiritual,42.72690710287106,-71.18334060300121,St Monica church
1770,spiritual,42.33938603933883,-71.16704355532559,St. Ignatius Church
1771,spiritual,42.45455977284685,-71.1319956977082,St. Mary's Parish
1772,spiritual,42.35214993298151,-71.0737738492264,Church of the Covenant
1773,spiritual,42.70938198273736,-71.21949878753568,The Church of Jesus Christ of Latter-day Saints
